YEARID,MONTHID,ENTERPRISEID,ENTEPRISENAME,PORTFOLIOID,PORTFOLIONAME,NETINCOME
2022,10,399,Entity_0399,1.0,L2-ALL,-10865.24
2022,11,399,Entity_0399,1.0,L2-ALL,-8905.41
2022,12,399,Entity_0399,1.0,L2-ALL,-7676.85
2022,1,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-1399.5
2022,4,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-2816.16
2022,5,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-708.33
2022,6,400,ADMIN_ENTITY_0400,3.0,L2B,-2152.61
2022,7,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-4764.31
2022,7,400,ADMIN_ENTITY_0400,3.0,L2B,-1334.17
2022,8,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-4524.52
2022,8,400,ADMIN_ENTITY_0400,3.0,L2B,-4025.8
2022,9,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-4529.07
2022,9,400,ADMIN_ENTITY_0400,3.0,L2B,-5122.47
2022,10,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-8761.89
2022,10,400,ADMIN_ENTITY_0400,3.0,L2B,-2454.13
2022,11,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-5945.73
2022,11,400,ADMIN_ENTITY_0400,3.0,L2B,-3788.3
2022,12,400,ADMIN_ENTITY_0400,1.0,L2-ALL,-9367.05
2022,12,400,ADMIN_ENTITY_0400,3.0,L2B,-5122.47
2022,6,401,Entity_0401,1.0,L2-ALL,11924.0
2022,7,401,Entity_0401,1.0,L2-ALL,0.0
2022,8,401,Entity_0401,1.0,L2-ALL,0.0
2022,9,401,Entity_0401,1.0,L2-ALL,0.0
2022,10,401,Entity_0401,1.0,L2-ALL,0.0
2022,11,401,Entity_0401,1.0,L2-ALL,0.0
2022,12,401,Entity_0401,1.0,L2-ALL,-0.0
2022,9,403,Entity_0403,1.0,L2-ALL,29876.28
2022,10,403,Entity_0403,1.0,L2-ALL,-7235.27
2022,11,403,Entity_0403,1.0,L2-ALL,-3583.33
2022,12,403,Entity_0403,1.0,L2-ALL,295360.28
2022,9,404,Entity_0404,3.0,L2B,146093.97
2022,10,404,Entity_0404,3.0,L2B,-28824.75
2022,11,404,Entity_0404,3.0,L2B,-27430.37
2022,12,404,Entity_0404,3.0,L2B,-43060.26
2022,12,406,Entity_0406,1.0,L2-ALL,-43669.91
2022,12,407,Entity_0407,3.0,L2B,-29115.68
2022,4,426,Entity_0426,4.0,LJL,9502.6
2022,5,426,Entity_0426,4.0,LJL,4340.75
2022,6,426,Entity_0426,4.0,LJL,2572.77
2022,7,426,Entity_0426,4.0,LJL,4981.06
2022,8,426,Entity_0426,4.0,LJL,3548.35
2022,9,426,Entity_0426,4.0,LJL,3463.58
2022,10,426,Entity_0426,4.0,LJL,4706.75
2022,11,426,Entity_0426,4.0,LJL,3434.88
2022,12,426,Entity_0426,4.0,LJL,3420.46
2023,1,2,Entity_0002,1.0,L2-ALL,-18457.01
2023,2,2,Entity_0002,1.0,L2-ALL,-10745.71
2023,3,2,Entity_0002,1.0,L2-ALL,-19924.2
2023,4,2,Entity_0002,1.0,L2-ALL,-21485.18
2023,5,2,Entity_0002,1.0,L2-ALL,-20439.46
2023,6,2,Entity_0002,1.0,L2-ALL,-20637.59
2023,7,2,Entity_0002,1.0,L2-ALL,-16702.06
2023,8,2,Entity_0002,1.0,L2-ALL,-20708.25
2023,9,2,Entity_0002,1.0,L2-ALL,-20197.84
2023,10,2,Entity_0002,1.0,L2-ALL,-19995.19
2023,11,2,Entity_0002,1.0,L2-ALL,-19956.25
2023,12,2,Entity_0002,1.0,L2-ALL,-26416.93
2023,1,3,Entity_0003,1.0,L2-ALL,-9875.59
2023,2,3,Entity_0003,1.0,L2-ALL,-7729.23
2023,3,3,Entity_0003,1.0,L2-ALL,-7357.15
2023,4,3,Entity_0003,1.0,L2-ALL,-17682.04
2023,5,3,Entity_0003,1.0,L2-ALL,-11941.44
2023,6,3,Entity_0003,1.0,L2-ALL,-13447.48
2023,7,3,Entity_0003,1.0,L2-ALL,-11190.96
2023,8,3,Entity_0003,1.0,L2-ALL,-9820.18
2023,9,3,Entity_0003,1.0,L2-ALL,-12337.64
2023,10,3,Entity_0003,1.0,L2-ALL,24719.8
2023,11,3,Entity_0003,1.0,L2-ALL,-12588.62
2023,12,3,Entity_0003,1.0,L2-ALL,49115.47
2023,1,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-147884.43
2023,1,6,ADMIN_ENTITY_0006,3.0,L2B,-5238.13
2023,2,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-90049.42
2023,2,6,ADMIN_ENTITY_0006,3.0,L2B,-6599.63
2023,3,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-79779.07
2023,3,6,ADMIN_ENTITY_0006,3.0,L2B,-7961.13
2023,4,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-154225.53
2023,4,6,ADMIN_ENTITY_0006,3.0,L2B,-5238.13
2023,5,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-76429.25
2023,5,6,ADMIN_ENTITY_0006,3.0,L2B,-6599.63
2023,6,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-74400.45
2023,6,6,ADMIN_ENTITY_0006,3.0,L2B,-7961.13
2023,7,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-158505.8
2023,7,6,ADMIN_ENTITY_0006,3.0,L2B,-5238.13
2023,8,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-81734.12
2023,8,6,ADMIN_ENTITY_0006,3.0,L2B,-6599.63
2023,9,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-79011.15
2023,9,6,ADMIN_ENTITY_0006,3.0,L2B,-7961.13
2023,10,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-159967.56
2023,10,6,ADMIN_ENTITY_0006,3.0,L2B,-2431.55
2023,11,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-76943.95
2023,11,6,ADMIN_ENTITY_0006,3.0,L2B,-6599.63
2023,12,6,ADMIN_ENTITY_0006,1.0,L2-ALL,-79103.61
2023,12,6,ADMIN_ENTITY_0006,3.0,L2B,-10767.71
2023,1,7,Entity_0007,1.0,L2-ALL,-19169.18
2023,2,7,Entity_0007,1.0,L2-ALL,-19169.18
2023,3,7,Entity_0007,1.0,L2-ALL,-19871.12
2023,4,7,Entity_0007,1.0,L2-ALL,-19030.43
2023,5,7,Entity_0007,1.0,L2-ALL,-21019.78
2023,6,7,Entity_0007,1.0,L2-ALL,-13126.75
2023,7,7,Entity_0007,1.0,L2-ALL,-15360.91
2023,8,7,Entity_0007,1.0,L2-ALL,-18538.57
2023,9,7,Entity_0007,1.0,L2-ALL,-15559.61
2023,10,7,Entity_0007,1.0,L2-ALL,-15050.59
2023,11,7,Entity_0007,1.0,L2-ALL,-16246.71
2023,12,7,Entity_0007,1.0,L2-ALL,87535.43
2023,1,11,Entity_0011,1.0,L2-ALL,-12719.39
2023,2,11,Entity_0011,1.0,L2-ALL,-11824.57
2023,3,11,Entity_0011,1.0,L2-ALL,-13169.64
2023,4,11,Entity_0011,1.0,L2-ALL,-12685.32
2023,5,11,Entity_0011,1.0,L2-ALL,-12954.76
2023,6,11,Entity_0011,1.0,L2-ALL,-12778.94
2023,7,11,Entity_0011,1.0,L2-ALL,-5084.34
2023,8,11,Entity_0011,1.0,L2-ALL,-11427.67
2023,9,11,Entity_0011,1.0,L2-ALL,-12814.34
2023,10,11,Entity_0011,1.0,L2-ALL,-13012.03
2023,11,11,Entity_0011,1.0,L2-ALL,-12808.26
2023,12,11,Entity_0011,1.0,L2-ALL,31497.76
2023,1,19,Entity_0019,1.0,L2-ALL,-7929.64
2023,2,19,Entity_0019,1.0,L2-ALL,-6290.81
2023,3,19,Entity_0019,1.0,L2-ALL,-6159.12
2023,4,19,Entity_0019,1.0,L2-ALL,-14451.05
2023,5,19,Entity_0019,1.0,L2-ALL,-9491.21
2023,6,19,Entity_0019,1.0,L2-ALL,-10585.87
2023,7,19,Entity_0019,1.0,L2-ALL,-8945.73
2023,8,19,Entity_0019,1.0,L2-ALL,-8830.88
2023,9,19,Entity_0019,1.0,L2-ALL,-8319.18
2023,10,19,Entity_0019,1.0,L2-ALL,-9000.04
2023,11,19,Entity_0019,1.0,L2-ALL,-9961.61
2023,12,19,Entity_0019,1.0,L2-ALL,63029.41
2023,1,20,Entity_0020,1.0,L2-ALL,-12455.23
2023,2,20,Entity_0020,1.0,L2-ALL,-9318.96
2023,3,20,Entity_0020,1.0,L2-ALL,-10135.96
2023,4,20,Entity_0020,1.0,L2-ALL,-9485.34
2023,5,20,Entity_0020,1.0,L2-ALL,-9719.06
2023,6,20,Entity_0020,1.0,L2-ALL,-9511.64
2023,7,20,Entity_0020,1.0,L2-ALL,-9744.6
2023,8,20,Entity_0020,1.0,L2-ALL,-8163.11
2023,9,20,Entity_0020,1.0,L2-ALL,-9551.04
2023,10,20,Entity_0020,1.0,L2-ALL,-9644.86
2023,11,20,Entity_0020,1.0,L2-ALL,-9808.83
2023,12,20,Entity_0020,1.0,L2-ALL,40796.17
2023,1,21,Entity_0021,1.0,L2-ALL,-13886.23
2023,2,21,Entity_0021,1.0,L2-ALL,-13898.62
2023,3,21,Entity_0021,1.0,L2-ALL,-14538.21
2023,4,21,Entity_0021,1.0,L2-ALL,-13786.34
2023,5,21,Entity_0021,1.0,L2-ALL,-14145.78
2023,6,21,Entity_0021,1.0,L2-ALL,-13950.62
2023,7,21,Entity_0021,1.0,L2-ALL,-14170.55
2023,8,21,Entity_0021,1.0,L2-ALL,-13976.29
2023,9,21,Entity_0021,1.0,L2-ALL,-13988.91
2023,10,21,Entity_0021,1.0,L2-ALL,-14207.7
2023,11,21,Entity_0021,1.0,L2-ALL,-14014.77
2023,12,21,Entity_0021,1.0,L2-ALL,-14232.78
2023,1,22,Entity_0022,1.0,L2-ALL,-10268.67
2023,2,22,Entity_0022,1.0,L2-ALL,-35747.9
2023,3,22,Entity_0022,1.0,L2-ALL,-11577.39
2023,4,22,Entity_0022,1.0,L2-ALL,-15190.11
2023,5,22,Entity_0022,1.0,L2-ALL,-13049.32
2023,6,22,Entity_0022,1.0,L2-ALL,-13790.23
2023,7,22,Entity_0022,1.0,L2-ALL,-11811.13
2023,8,22,Entity_0022,1.0,L2-ALL,-13900.47
2023,9,22,Entity_0022,1.0,L2-ALL,-13104.26
2023,10,22,Entity_0022,1.0,L2-ALL,-12788.12
2023,11,22,Entity_0022,1.0,L2-ALL,-11779.53
2023,12,22,Entity_0022,1.0,L2-ALL,-12978.02
2023,1,23,Entity_0023,1.0,L2-ALL,-10365.85
2023,2,23,Entity_0023,1.0,L2-ALL,-10747.84
2023,3,23,Entity_0023,1.0,L2-ALL,-13303.49
2023,4,23,Entity_0023,1.0,L2-ALL,-14562.58
2023,5,23,Entity_0023,1.0,L2-ALL,-13760.96
2023,6,23,Entity_0023,1.0,L2-ALL,-13936.87
2023,7,23,Entity_0023,1.0,L2-ALL,-12810.45
2023,8,23,Entity_0023,1.0,L2-ALL,-11835.5
2023,9,23,Entity_0023,1.0,L2-ALL,-9438.44
2023,10,23,Entity_0023,1.0,L2-ALL,-13366.51
2023,11,23,Entity_0023,1.0,L2-ALL,-13331.95
2023,12,23,Entity_0023,1.0,L2-ALL,67707.41
2023,1,24,Entity_0024,1.0,L2-ALL,-8803.57
2023,2,24,Entity_0024,1.0,L2-ALL,-7028.15
2023,3,24,Entity_0024,1.0,L2-ALL,-10771.68
2023,4,24,Entity_0024,1.0,L2-ALL,-12843.44
2023,5,24,Entity_0024,1.0,L2-ALL,-11441.77
2023,6,24,Entity_0024,1.0,L2-ALL,-11699.44
2023,7,24,Entity_0024,1.0,L2-ALL,-10049.47
2023,8,24,Entity_0024,1.0,L2-ALL,-10416.33
2023,9,24,Entity_0024,1.0,L2-ALL,-11127.56
2023,10,24,Entity_0024,1.0,L2-ALL,-10863.98
2023,11,24,Entity_0024,1.0,L2-ALL,-10813.35
2023,12,24,Entity_0024,1.0,L2-ALL,119040.7
2023,1,25,Entity_0025,1.0,L2-ALL,-11191.17
2023,2,25,Entity_0025,1.0,L2-ALL,-9563.81
2023,3,25,Entity_0025,1.0,L2-ALL,-13447.81
2023,4,25,Entity_0025,1.0,L2-ALL,-15602.53
2023,5,25,Entity_0025,1.0,L2-ALL,-14143.05
2023,6,25,Entity_0025,1.0,L2-ALL,-14410.39
2023,7,25,Entity_0025,1.0,L2-ALL,-12698.5
2023,8,25,Entity_0025,1.0,L2-ALL,-13130.73
2023,9,25,Entity_0025,1.0,L2-ALL,-13817.04
2023,10,25,Entity_0025,1.0,L2-ALL,-13543.58
2023,11,25,Entity_0025,1.0,L2-ALL,-13491.06
2023,12,25,Entity_0025,1.0,L2-ALL,93819.93
2023,1,26,Entity_0026,1.0,L2-ALL,-6047.38
2023,2,26,Entity_0026,1.0,L2-ALL,-4851.93
2023,3,26,Entity_0026,1.0,L2-ALL,-7412.52
2023,4,26,Entity_0026,1.0,L2-ALL,-8785.77
2023,5,26,Entity_0026,1.0,L2-ALL,-7849.38
2023,6,26,Entity_0026,1.0,L2-ALL,-4434.12
2023,7,26,Entity_0026,1.0,L2-ALL,-6918.53
2023,8,26,Entity_0026,1.0,L2-ALL,-8109.97
2023,9,26,Entity_0026,1.0,L2-ALL,-7655.95
2023,10,26,Entity_0026,1.0,L2-ALL,-7475.66
2023,11,26,Entity_0026,1.0,L2-ALL,-7441.03
2023,12,26,Entity_0026,1.0,L2-ALL,-7583.95
2023,1,27,Entity_0027,1.0,L2-ALL,-11734.58
2023,2,27,Entity_0027,1.0,L2-ALL,-15812.51
2023,3,27,Entity_0027,1.0,L2-ALL,-15144.65
2023,4,27,Entity_0027,1.0,L2-ALL,-16582.1
2023,5,27,Entity_0027,1.0,L2-ALL,-14855.93
2023,6,27,Entity_0027,1.0,L2-ALL,-15167.87
2023,7,27,Entity_0027,1.0,L2-ALL,-13170.3
2023,8,27,Entity_0027,1.0,L2-ALL,-15279.13
2023,9,27,Entity_0027,1.0,L2-ALL,-14475.51
2023,10,27,Entity_0027,1.0,L2-ALL,-14156.41
2023,11,27,Entity_0027,1.0,L2-ALL,-14095.12
2023,12,27,Entity_0027,1.0,L2-ALL,-3048.1
2023,1,28,Entity_0028,1.0,L2-ALL,-3760.71
2023,2,28,Entity_0028,1.0,L2-ALL,-2424.4
2023,3,28,Entity_0028,1.0,L2-ALL,-2192.74
2023,4,28,Entity_0028,1.0,L2-ALL,-9295.37
2023,5,28,Entity_0028,1.0,L2-ALL,-5046.91
2023,6,28,Entity_0028,1.0,L2-ALL,-6425.06
2023,7,28,Entity_0028,1.0,L2-ALL,-4579.66
2023,8,28,Entity_0028,1.0,L2-ALL,-5659.08
2023,9,28,Entity_0028,1.0,L2-ALL,-5293.58
2023,10,28,Entity_0028,1.0,L2-ALL,-4691.88
2023,11,28,Entity_0028,1.0,L2-ALL,-5449.84
2023,12,28,Entity_0028,1.0,L2-ALL,-5004.41
2023,1,29,Entity_0029,1.0,L2-ALL,-2463.11
2023,2,29,Entity_0029,1.0,L2-ALL,-3402.61
2023,3,29,Entity_0029,1.0,L2-ALL,-3214.51
2023,4,29,Entity_0029,1.0,L2-ALL,-8981.64
2023,5,29,Entity_0029,1.0,L2-ALL,-5532.02
2023,6,29,Entity_0029,1.0,L2-ALL,-6293.37
2023,7,29,Entity_0029,1.0,L2-ALL,-5152.63
2023,8,29,Entity_0029,1.0,L2-ALL,-6029.07
2023,9,29,Entity_0029,1.0,L2-ALL,-5732.31
2023,10,29,Entity_0029,1.0,L2-ALL,-5243.74
2023,11,29,Entity_0029,1.0,L2-ALL,-5859.19
2023,12,29,Entity_0029,1.0,L2-ALL,-4664.0
2023,1,30,Entity_0030,4.0,LJL,40609.1
2023,2,30,Entity_0030,4.0,LJL,8556.69
2023,3,30,Entity_0030,4.0,LJL,11616.79
2023,4,30,Entity_0030,4.0,LJL,10189.44
2023,5,30,Entity_0030,4.0,LJL,12669.81
2023,6,30,Entity_0030,4.0,LJL,7861.69
2023,7,30,Entity_0030,4.0,LJL,10832.13
2023,8,30,Entity_0030,4.0,LJL,7902.6
2023,9,30,Entity_0030,4.0,LJL,8288.08
2023,10,30,Entity_0030,4.0,LJL,8209.47
2023,11,30,Entity_0030,4.0,LJL,8245.9
2023,12,30,Entity_0030,4.0,LJL,12088.09
2023,1,32,Entity_0032,1.0,L2-ALL,-13385.56
2023,2,32,Entity_0032,1.0,L2-ALL,-11150.42
2023,3,32,Entity_0032,1.0,L2-ALL,-12150.75
2023,4,32,Entity_0032,1.0,L2-ALL,-7591.14
2023,5,32,Entity_0032,1.0,L2-ALL,-14403.19
2023,6,32,Entity_0032,1.0,L2-ALL,-14265.8
2023,7,32,Entity_0032,1.0,L2-ALL,-14765.19
2023,8,32,Entity_0032,1.0,L2-ALL,-24831.72
2023,9,32,Entity_0032,1.0,L2-ALL,-16308.91
2023,10,32,Entity_0032,1.0,L2-ALL,-16345.7
2023,11,32,Entity_0032,1.0,L2-ALL,-16514.81
2023,12,32,Entity_0032,1.0,L2-ALL,104352.6
2023,1,34,Entity_0034,1.0,L2-ALL,-8719.33
2023,2,34,Entity_0034,1.0,L2-ALL,-29827.5
2023,3,34,Entity_0034,1.0,L2-ALL,-3649.05
2023,4,34,Entity_0034,1.0,L2-ALL,-15216.87
2023,5,34,Entity_0034,1.0,L2-ALL,-15688.18
2023,6,34,Entity_0034,1.0,L2-ALL,-15216.87
2023,7,34,Entity_0034,1.0,L2-ALL,-12118.62
2023,8,34,Entity_0034,1.0,L2-ALL,-17606.01
2023,9,34,Entity_0034,1.0,L2-ALL,-15316.24
2023,10,34,Entity_0034,1.0,L2-ALL,-15307.87
2023,11,34,Entity_0034,1.0,L2-ALL,-16126.0
2023,12,34,Entity_0034,1.0,L2-ALL,96709.27
2023,1,35,Entity_0035,1.0,L2-ALL,-15451.37
2023,2,35,Entity_0035,1.0,L2-ALL,-13729.61
2023,3,35,Entity_0035,1.0,L2-ALL,-16740.99
2023,4,35,Entity_0035,1.0,L2-ALL,-15535.51
2023,5,35,Entity_0035,1.0,L2-ALL,-16078.07
2023,6,35,Entity_0035,1.0,L2-ALL,-15594.78
2023,7,35,Entity_0035,1.0,L2-ALL,-13301.17
2023,8,35,Entity_0035,1.0,L2-ALL,-15451.1
2023,9,35,Entity_0035,1.0,L2-ALL,-14678.01
2023,10,35,Entity_0035,1.0,L2-ALL,-13963.61
2023,11,35,Entity_0035,1.0,L2-ALL,-15702.39
2023,12,35,Entity_0035,1.0,L2-ALL,-16265.28
2023,1,41,Entity_0041,1.0,L2-ALL,-42270.22
2023,2,41,Entity_0041,1.0,L2-ALL,-22188.24
2023,3,41,Entity_0041,1.0,L2-ALL,-334138.07
2023,4,41,Entity_0041,1.0,L2-ALL,20155.08
2023,5,41,Entity_0041,1.0,L2-ALL,-34656.22
2023,6,41,Entity_0041,1.0,L2-ALL,-91036.25
2023,7,41,Entity_0041,1.0,L2-ALL,15648.73
2023,8,41,Entity_0041,1.0,L2-ALL,-31542.69
2023,9,41,Entity_0041,1.0,L2-ALL,-90399.59
2023,10,41,Entity_0041,1.0,L2-ALL,15110.54
2023,11,41,Entity_0041,1.0,L2-ALL,-22395.38
2023,12,41,Entity_0041,1.0,L2-ALL,152695.7
2023,1,43,Entity_0043,1.0,L2-ALL,-9830.46
2023,2,43,Entity_0043,1.0,L2-ALL,-12611.87
2023,3,43,Entity_0043,1.0,L2-ALL,-12857.96
2023,4,43,Entity_0043,1.0,L2-ALL,-12030.56
2023,5,43,Entity_0043,1.0,L2-ALL,-10888.77
2023,6,43,Entity_0043,1.0,L2-ALL,-12398.22
2023,7,43,Entity_0043,1.0,L2-ALL,-7902.26
2023,8,43,Entity_0043,1.0,L2-ALL,-12769.0
2023,9,43,Entity_0043,1.0,L2-ALL,-12453.9
2023,10,43,Entity_0043,1.0,L2-ALL,-12470.99
2023,11,43,Entity_0043,1.0,L2-ALL,-12653.08
2023,12,43,Entity_0043,1.0,L2-ALL,60490.73
2023,1,44,Entity_0044,1.0,L2-ALL,-10040.76
2023,2,44,Entity_0044,1.0,L2-ALL,-13079.7
2023,3,44,Entity_0044,1.0,L2-ALL,-13347.04
2023,4,44,Entity_0044,1.0,L2-ALL,-12425.15
2023,5,44,Entity_0044,1.0,L2-ALL,-11381.38
2023,6,44,Entity_0044,1.0,L2-ALL,-12839.47
2023,7,44,Entity_0044,1.0,L2-ALL,-11397.13
2023,8,44,Entity_0044,1.0,L2-ALL,-13247.93
2023,9,44,Entity_0044,1.0,L2-ALL,-12896.83
2023,10,44,Entity_0044,1.0,L2-ALL,-13405.46
2023,11,44,Entity_0044,1.0,L2-ALL,-13118.77
2023,12,44,Entity_0044,1.0,L2-ALL,71037.07
2023,1,46,Entity_0046,1.0,L2-ALL,-13404.6
2023,2,46,Entity_0046,1.0,L2-ALL,-17443.72
2023,3,46,Entity_0046,1.0,L2-ALL,-12720.44
2023,4,46,Entity_0046,1.0,L2-ALL,-16630.76
2023,5,46,Entity_0046,1.0,L2-ALL,-15879.27
2023,6,46,Entity_0046,1.0,L2-ALL,-17171.72
2023,7,46,Entity_0046,1.0,L2-ALL,-11988.56
2023,8,46,Entity_0046,1.0,L2-ALL,-16900.58
2023,9,46,Entity_0046,1.0,L2-ALL,-17246.62
2023,10,46,Entity_0046,1.0,L2-ALL,-17271.48
2023,11,46,Entity_0046,1.0,L2-ALL,-17345.21
2023,12,46,Entity_0046,1.0,L2-ALL,84478.7
2023,1,47,Entity_0047,1.0,L2-ALL,-8227.43
2023,2,47,Entity_0047,1.0,L2-ALL,-10591.34
2023,3,47,Entity_0047,1.0,L2-ALL,-5778.33
2023,4,47,Entity_0047,1.0,L2-ALL,-10135.87
2023,5,47,Entity_0047,1.0,L2-ALL,-8905.98
2023,6,47,Entity_0047,1.0,L2-ALL,-10469.55
2023,7,47,Entity_0047,1.0,L2-ALL,-6472.93
2023,8,47,Entity_0047,1.0,L2-ALL,-10798.51
2023,9,47,Entity_0047,1.0,L2-ALL,-10515.75
2023,10,47,Entity_0047,1.0,L2-ALL,-10531.08
2023,11,47,Entity_0047,1.0,L2-ALL,-10529.74
2023,12,47,Entity_0047,1.0,L2-ALL,54926.76
2023,1,48,Entity_0048,1.0,L2-ALL,-6963.38
2023,2,48,Entity_0048,1.0,L2-ALL,-9826.94
2023,3,48,Entity_0048,1.0,L2-ALL,-10019.32
2023,4,48,Entity_0048,1.0,L2-ALL,-9165.24
2023,5,48,Entity_0048,1.0,L2-ALL,-10051.13
2023,6,48,Entity_0048,1.0,L2-ALL,-9549.37
2023,7,48,Entity_0048,1.0,L2-ALL,-6716.26
2023,8,48,Entity_0048,1.0,L2-ALL,-9927.83
2023,9,48,Entity_0048,1.0,L2-ALL,-9602.38
2023,10,48,Entity_0048,1.0,L2-ALL,-9619.88
2023,11,48,Entity_0048,1.0,L2-ALL,-9807.81
2023,12,48,Entity_0048,1.0,L2-ALL,-9826.15
2023,1,49,Entity_0049,1.0,L2-ALL,-11188.6
2023,2,49,Entity_0049,1.0,L2-ALL,-11212.34
2023,3,49,Entity_0049,1.0,L2-ALL,-12769.14
2023,4,49,Entity_0049,1.0,L2-ALL,-11266.53
2023,5,49,Entity_0049,1.0,L2-ALL,-11799.83
2023,6,49,Entity_0049,1.0,L2-ALL,-11316.9
2023,7,49,Entity_0049,1.0,L2-ALL,-6693.81
2023,8,49,Entity_0049,1.0,L2-ALL,-4915.68
2023,9,49,Entity_0049,1.0,L2-ALL,-11392.17
2023,10,49,Entity_0049,1.0,L2-ALL,-11891.92
2023,11,49,Entity_0049,1.0,L2-ALL,-11413.57
2023,12,49,Entity_0049,1.0,L2-ALL,-11851.88
2023,1,51,Entity_0051,1.0,L2-ALL,-12153.39
2023,2,51,Entity_0051,1.0,L2-ALL,-12176.48
2023,3,51,Entity_0051,1.0,L2-ALL,-13251.13
2023,4,51,Entity_0051,1.0,L2-ALL,-12229.18
2023,5,51,Entity_0051,1.0,L2-ALL,-12747.8
2023,6,51,Entity_0051,1.0,L2-ALL,-12278.16
2023,7,51,Entity_0051,1.0,L2-ALL,-11520.47
2023,8,51,Entity_0051,1.0,L2-ALL,-12327.54
2023,9,51,Entity_0051,1.0,L2-ALL,-12351.36
2023,10,51,Entity_0051,1.0,L2-ALL,-12836.53
2023,11,51,Entity_0051,1.0,L2-ALL,-12371.35
2023,12,51,Entity_0051,1.0,L2-ALL,-12795.11
2023,1,55,Entity_0055,1.0,L2-ALL,-8905.75
2023,2,55,Entity_0055,1.0,L2-ALL,-9010.51
2023,3,55,Entity_0055,1.0,L2-ALL,-9289.1
2023,4,55,Entity_0055,1.0,L2-ALL,-2734.17
2023,5,55,Entity_0055,1.0,L2-ALL,-9077.68
2023,6,55,Entity_0055,1.0,L2-ALL,-9157.0
2023,7,55,Entity_0055,1.0,L2-ALL,-5350.27
2023,8,55,Entity_0055,1.0,L2-ALL,-9094.7
2023,9,55,Entity_0055,1.0,L2-ALL,-9748.27
2023,10,55,Entity_0055,1.0,L2-ALL,-8253.48
2023,11,55,Entity_0055,1.0,L2-ALL,-8373.38
2023,12,55,Entity_0055,1.0,L2-ALL,-9189.96
2023,1,57,Entity_0057,1.0,L2-ALL,-12274.89
2023,2,57,Entity_0057,1.0,L2-ALL,-11942.37
2023,3,57,Entity_0057,1.0,L2-ALL,-13209.77
2023,4,57,Entity_0057,1.0,L2-ALL,-9130.75
2023,5,57,Entity_0057,1.0,L2-ALL,-12694.18
2023,6,57,Entity_0057,1.0,L2-ALL,-12477.12
2023,7,57,Entity_0057,1.0,L2-ALL,-9073.62
2023,8,57,Entity_0057,1.0,L2-ALL,-12720.68
2023,9,57,Entity_0057,1.0,L2-ALL,-13412.26
2023,10,57,Entity_0057,1.0,L2-ALL,-12406.55
2023,11,57,Entity_0057,1.0,L2-ALL,-12817.67
2023,12,57,Entity_0057,1.0,L2-ALL,-12314.34
2023,1,60,Entity_0060,1.0,L2-ALL,-3754.41
2023,2,60,Entity_0060,1.0,L2-ALL,-10631.58
2023,3,60,Entity_0060,1.0,L2-ALL,-10955.59
2023,4,60,Entity_0060,1.0,L2-ALL,-10615.63
2023,5,60,Entity_0060,1.0,L2-ALL,-10512.59
2023,6,60,Entity_0060,1.0,L2-ALL,-10748.81
2023,7,60,Entity_0060,1.0,L2-ALL,-9482.69
2023,8,60,Entity_0060,1.0,L2-ALL,-10651.37
2023,9,60,Entity_0060,1.0,L2-ALL,-11308.21
2023,10,60,Entity_0060,1.0,L2-ALL,-10440.06
2023,11,60,Entity_0060,1.0,L2-ALL,-10645.06
2023,12,60,Entity_0060,1.0,L2-ALL,-10801.1
2023,1,63,Entity_0063,1.0,L2-ALL,-10629.41
2023,2,63,Entity_0063,1.0,L2-ALL,-71858.41
2023,3,63,Entity_0063,1.0,L2-ALL,-7624.41
2023,4,63,Entity_0063,1.0,L2-ALL,-10629.41
2023,5,63,Entity_0063,1.0,L2-ALL,-10629.41
2023,6,63,Entity_0063,1.0,L2-ALL,-10629.41
2023,7,63,Entity_0063,1.0,L2-ALL,-7951.68
2023,8,63,Entity_0063,1.0,L2-ALL,-10490.66
2023,9,63,Entity_0063,1.0,L2-ALL,-6814.41
2023,10,63,Entity_0063,1.0,L2-ALL,-10629.41
2023,11,63,Entity_0063,1.0,L2-ALL,-10629.41
2023,12,63,Entity_0063,1.0,L2-ALL,1570.59
2023,1,64,Entity_0064,1.0,L2-ALL,-14654.71
2023,2,64,Entity_0064,1.0,L2-ALL,-14820.77
2023,3,64,Entity_0064,1.0,L2-ALL,-14587.9
2023,4,64,Entity_0064,1.0,L2-ALL,-14720.26
